date,product_name,product_category,sales,profit,quantity,rating,returned,stock,payment_method
2024-05-15,Dettol Handwash,Personal Care,55370.29,17729.46,4,2.9,0,276,Rocket
2024-07-21,Bombay Sweets Chanachur,Snacks,39104.18,9306.04,8,4.8,0,366,Nagad
2024-05-14,Easy Fashion Shirt,Fashion,38125.31,8216.59,14,4.6,0,456,Cash
2024-10-23,Easy Fashion Shirt,Fashion,8223.69,1195.98,19,2.8,0,18,Visa Card
2025-03-27,Bashundhara Tissue,Household,4168.13,721.73,1,3.5,0,487,Visa Card
2025-02-15,Bombay Sweets Chanachur,Snacks,23584.75,7399.87,6,5.0,0,164,Nagad
2024-10-16,Pran Mango Juice,Beverages,88924.56,7311.78,9,2.7,0,292,Rocket
2024-07-08,Teer Atta,Groceries,15649.9,2978.17,2,4.2,0,192,Rocket
2024-11-09,Navana Helmet,Automotive,91297.23,21367.95,13,3.7,0,28,Nagad
2024-05-24,Easy Fashion Shirt,Fashion,149252.36,45473.43,12,4.6,1,68,bKash
2024-10-02,Pran Noodles,Groceries,220341.02,41822.44,17,3.4,0,262,Nagad
2024-03-22,Bata School Shoe,Fashion,60637.72,16624.6,6,4.0,0,261,bKash
2024-10-21,Aarong Panjabi,Fashion,172780.54,48610.71,19,3.9,0,80,Rocket
2025-02-08,Bata School Shoe,Fashion,11071.49,3040.16,18,2.8,0,58,Rocket
2024-10-21,Pran Mango Juice,Beverages,10599.81,1898.57,1,4.6,0,471,Cash
2024-06-03,RFL Chair,Furniture,20072.67,6157.17,13,4.4,0,12,Mastercard
2024-11-03,Fresh Soybean Oil,Groceries,65139.96,19155.04,4,3.5,1,301,Cash
2024-01-14,Olympic Biscuit,Snacks,33086.97,10369.15,16,2.9,0,34,Visa Card
2025-05-07,Aarong Panjabi,Fashion,96028.23,15587.65,11,3.2,0,388,Visa Card
2025-01-20,Walton Fan,Electronics,31197.23,3544.49,12,4.9,0,429,Rocket
2024-08-27,Walton Fan,Electronics,9298.3,2277.47,1,4.3,1,32,bKash
2024-04-17,Walton Fan,Electronics,31561.55,10058.2,18,4.5,0,148,bKash
2024-11-28,Easy Fashion Shirt,Fashion,227294.63,70454.09,16,4.2,0,332,Mastercard
2024-09-09,Fresh Milk,Dairy,6619.08,1805.41,11,4.7,0,28,Visa Card
2024-01-12,Walton Fan,Electronics,104261.78,14127.32,16,4.5,0,146,bKash
2024-12-11,Dettol Handwash,Personal Care,14447.91,2644.99,3,4.0,0,157,Rocket
2024-03-15,Square Toiletries Lotion,Personal Care,33563.23,5878.73,4,4.9,0,275,Nagad
2024-07-30,Olympic Biscuit,Snacks,36306.64,3526.43,13,4.7,0,385,bKash
2024-06-01,Square Toiletries Lotion,Personal Care,113125.81,31250.56,11,4.0,0,456,Mastercard
2024-09-25,Square Toiletries Lotion,Personal Care,10153.7,2373.01,1,2.6,0,436,Rocket
2024-02-08,Easy Fashion Shirt,Fashion,52190.72,4605.9,11,2.7,0,424,bKash
2024-03-25,Bashundhara Tissue,Household,115371.33,9991.66,20,3.1,1,434,bKash
2024-09-16,Singer Rice Cooker,Electronics,64891.76,12651.74,7,3.7,0,220,bKash
2025-01-28,Sunsilk Shampoo,Personal Care,16088.06,4749.81,7,3.2,1,147,Cash
2024-01-15,Lux Soap,Personal Care,90739.49,7292.28,6,4.4,0,132,Nagad
2024-08-24,Olympic Biscuit,Snacks,7655.79,1188.51,16,3.1,0,48,Rocket
2024-06-17,Square Toiletries Lotion,Personal Care,655.91,136.35,1,4.0,0,54,Cash
2024-03-07,Singer Rice Cooker,Electronics,224174.14,51433.09,18,3.6,0,114,Visa Card
2024-09-16,ACI Salt,Groceries,51484.44,13395.25,8,4.0,0,221,Nagad
2024-05-27,Fresh Milk,Dairy,9103.47,2165.08,1,3.8,0,184,Mastercard
2024-04-06,ACI Salt,Groceries,136518.07,32495.03,13,3.0,0,325,bKash
2024-07-03,Easy Fashion Shirt,Fashion,18711.55,5293.37,4,4.3,0,393,Visa Card
2024-04-12,Pran Noodles,Groceries,209551.38,17941.46,16,3.6,0,151,bKash
2024-02-21,Bombay Sweets Chanachur,Snacks,252128.81,50274.22,20,4.1,0,238,Cash
2024-10-01,Singer Rice Cooker,Electronics,4052.81,333.25,5,3.7,0,121,Nagad
2025-02-14,Lux Soap,Personal Care,162564.1,24207.53,14,4.0,0,188,Rocket
2024-05-31,Pran Noodles,Groceries,36525.67,10917.5,9,3.8,0,256,bKash
2024-10-18,Easy Fashion Shirt,Fashion,133993.37,30571.23,16,3.0,1,425,Nagad
2024-04-23,RFL Chair,Furniture,78113.92,18789.54,7,3.6,1,185,Rocket
2024-01-22,Navana Helmet,Automotive,654.18,190.8,3,3.5,0,462,Mastercard
2025-01-01,Bombay Sweets Chanachur,Snacks,73046.87,17841.22,14,3.6,0,482,Mastercard
2024-04-22,Walton Fridge,Electronics,62494.58,13454.6,8,3.0,1,182,Visa Card
2024-11-05,Walton Fridge,Electronics,14966.97,5126.82,4,4.9,0,339,bKash
2024-12-08,Bata School Shoe,Fashion,151770.19,22396.8,12,3.6,0,430,Nagad
2024-04-08,Lux Soap,Personal Care,135167.26,12662.42,16,2.6,0,160,Cash
2024-11-14,Pran Noodles,Groceries,43376.15,7948.91,18,4.0,0,333,Nagad
2024-11-04,Vision TV,Electronics,37140.08,6099.79,3,4.1,0,402,bKash
2025-02-04,Aarong Panjabi,Fashion,51843.92,9818.33,20,4.9,0,359,Cash
2024-05-13,Walton Fan,Electronics,121249.61,27062.12,8,4.3,0,390,Cash
2025-04-13,Vision TV,Electronics,25127.25,3734.07,20,4.9,0,383,Nagad
2025-03-30,Sunsilk Shampoo,Personal Care,190517.32,61173.5,20,4.2,0,278,Rocket
2025-04-18,Bashundhara Tissue,Household,115767.96,25627.46,18,3.1,0,332,Mastercard
2025-05-08,Sunsilk Shampoo,Personal Care,9195.61,3111.9,2,3.6,0,171,bKash
2024-02-05,Bombay Sweets Chanachur,Snacks,15610.78,3627.7,1,3.2,0,469,Mastercard
2024-04-13,Vision TV,Electronics,2926.27,783.65,1,5.0,0,257,Visa Card
2024-07-21,Walton Fridge,Electronics,108424.39,17927.56,11,4.2,0,100,Rocket
2024-08-13,Fresh Milk,Dairy,138807.02,37248.92,19,4.7,1,491,Cash
2024-02-24,Dettol Handwash,Personal Care,5483.94,1818.16,1,2.8,0,38,Rocket
2025-04-02,Pran Noodles,Groceries,19763.67,3952.25,4,2.9,0,479,Nagad
2025-03-07,Pran Noodles,Groceries,236140.82,31969.01,16,3.4,1,154,Rocket
2024-04-12,Vision TV,Electronics,5813.96,533.77,2,5.0,0,19,Visa Card
2024-07-07,Aarong Panjabi,Fashion,25656.75,5171.76,3,2.8,0,443,Nagad
2024-02-12,Kazi Farms Chicken,Frozen Food,58909.59,19802.39,13,3.5,1,56,Visa Card
2024-10-27,Bashundhara Tissue,Household,59482.28,14039.28,6,3.8,0,364,bKash
2024-06-29,Minister Blender,Electronics,107600.9,14230.7,15,4.7,0,288,Visa Card
2024-06-02,Navana Helmet,Automotive,110805.85,22515.3,9,3.9,0,35,Nagad
2025-02-08,Aarong Panjabi,Fashion,112699.1,34278.71,16,3.7,0,343,Mastercard
2024-02-26,Bashundhara Tissue,Household,109701.39,23100.04,20,4.0,0,201,bKash
2024-04-14,Easy Fashion Shirt,Fashion,147264.94,15856.59,18,4.2,0,414,Rocket
2025-03-23,Fresh Soybean Oil,Groceries,342412.55,67294.79,20,4.7,0,334,Mastercard
2024-08-26,Lux Soap,Personal Care,67198.85,23263.74,19,5.0,0,118,Cash
2024-08-24,Teer Atta,Groceries,35424.83,12098.84,3,4.4,0,221,Mastercard
2024-02-10,Pran Mango Juice,Beverages,29869.25,2419.14,5,4.4,0,453,Mastercard
2024-07-11,Bata School Shoe,Fashion,155036.45,43539.34,13,4.6,0,253,Cash
2025-03-19,Olympic Biscuit,Snacks,88292.41,19790.75,17,4.6,1,265,Visa Card
2025-04-06,Square Toiletries Lotion,Personal Care,177822.34,15503.55,19,4.0,0,136,Rocket
2024-01-27,Easy Fashion Shirt,Fashion,237232.57,28313.12,20,4.4,0,333,Visa Card
2024-12-13,Square Toiletries Lotion,Personal Care,240162.75,19446.48,19,3.9,1,243,Visa Card
2024-07-22,Olympic Biscuit,Snacks,166865.54,29297.76,11,3.4,0,379,Rocket
2024-06-08,Olympic Biscuit,Snacks,84670.73,6775.84,13,4.0,0,164,Mastercard
2024-11-29,Fresh Soybean Oil,Groceries,184083.53,61581.43,12,2.8,1,224,Rocket
2025-01-08,Aarong Panjabi,Fashion,184407.78,29580.77,12,3.4,0,64,Cash
2024-05-16,Lux Soap,Personal Care,166840.13,31371.87,18,4.4,0,401,Cash
2025-05-07,ACI Salt,Groceries,72968.82,8046.75,13,3.9,0,33,Visa Card
2024-08-17,Fresh Milk,Dairy,257797.77,47912.77,19,2.9,0,245,Rocket
2024-03-12,Dettol Handwash,Personal Care,76810.95,21311.52,5,5.0,0,453,Nagad
2024-05-15,Bata School Shoe,Fashion,52915.01,14687.84,11,4.3,1,393,Mastercard
2025-04-01,Easy Fashion Shirt,Fashion,90823.14,20198.94,7,2.5,0,26,bKash
2025-02-22,Easy Fashion Shirt,Fashion,74303.05,8994.46,6,5.0,0,498,Mastercard
2025-01-10,ACI Salt,Groceries,8890.45,2134.62,1,4.4,1,444,Nagad
2025-02-16,Navana Helmet,Automotive,71804.18,7926.16,8,3.8,0,179,Rocket
2025-05-14,Singer Rice Cooker,Electronics,2983.58,350.33,2,2.9,0,32,bKash
2024-07-28,Square Toiletries Lotion,Personal Care,15447.04,5053.0,9,3.0,0,394,Nagad
2024-01-18,Fresh Milk,Dairy,130139.65,44501.05,11,3.2,0,259,bKash
2024-07-03,Square Toiletries Lotion,Personal Care,310012.03,90334.01,19,4.6,1,343,Mastercard
2024-02-04,Pran Mango Juice,Beverages,27240.09,9326.74,13,4.1,0,135,Mastercard
2024-06-22,Singer Rice Cooker,Electronics,11815.2,1282.01,6,3.6,0,309,Rocket
2025-01-28,Akij Cement,Construction,138587.74,17602.32,9,3.7,0,314,bKash
2025-02-01,Aarong Panjabi,Fashion,41431.16,8152.69,8,4.1,1,256,Nagad
2025-01-31,Aarong Panjabi,Fashion,26017.87,4213.61,20,3.5,0,443,Nagad
2024-08-25,Square Toiletries Lotion,Personal Care,83517.47,14093.6,10,2.6,1,392,Visa Card
2024-06-15,Aarong Panjabi,Fashion,61620.25,7023.21,11,3.6,0,377,Visa Card
2024-07-04,Fresh Milk,Dairy,3892.33,972.93,2,4.7,0,368,Mastercard
2025-04-08,Square Toiletries Lotion,Personal Care,16781.33,3057.35,15,2.9,0,233,Nagad
2024-09-21,Pran Mango Juice,Beverages,66780.95,20390.1,10,2.6,0,296,Nagad
2024-11-04,Walton Fridge,Electronics,193925.64,29133.11,18,4.8,0,351,bKash
2025-02-02,Singer Rice Cooker,Electronics,10564.52,1682.06,8,4.3,1,170,bKash
2025-05-07,Bata School Shoe,Fashion,65739.33,19710.89,5,3.5,0,37,Cash
2025-02-06,Pran Noodles,Groceries,111500.4,37950.39,9,4.2,1,464,Nagad
2024-08-06,Akij Cement,Construction,172017.45,34415.99,16,3.8,0,433,Cash
2024-09-24,RFL Chair,Furniture,216568.67,52745.83,20,3.6,0,81,bKash
2024-08-22,Walton Fridge,Electronics,100920.17,8825.99,16,4.5,0,325,bKash
2024-04-03,Walton Fridge,Electronics,111150.22,27221.38,11,4.8,0,394,Cash
2024-06-04,Singer Rice Cooker,Electronics,35677.73,10792.99,17,3.4,0,295,Cash
2024-05-29,Fresh Milk,Dairy,5299.67,1515.94,2,3.0,0,203,Nagad
2024-02-03,Pran Mango Juice,Beverages,86149.14,28895.42,12,3.5,0,267,Cash
2024-11-27,Easy Fashion Shirt,Fashion,54111.07,16119.72,13,4.2,0,385,bKash
2025-02-19,Fresh Milk,Dairy,12996.92,3401.25,1,4.7,0,156,Mastercard
2025-04-29,Square Toiletries Lotion,Personal Care,61634.97,16921.07,14,4.1,0,215,Rocket
2024-03-27,Navana Helmet,Automotive,94225.45,30919.79,8,3.7,0,13,Mastercard
2024-09-30,ACI Salt,Groceries,50072.89,5995.59,6,2.8,0,165,Rocket
2024-01-12,Sunsilk Shampoo,Personal Care,3699.31,818.26,16,4.9,0,111,Cash
2024-01-24,ACI Salt,Groceries,90511.11,29656.2,10,2.6,0,394,Rocket
2024-01-20,Kazi Farms Chicken,Frozen Food,61569.75,18703.14,6,2.6,0,423,Visa Card
2025-04-11,RFL Chair,Furniture,54183.99,13321.03,8,3.7,0,128,Rocket
2025-02-10,Pran Mango Juice,Beverages,70364.63,20108.38,13,4.5,0,491,Rocket
2024-11-28,ACI Salt,Groceries,82406.58,14379.39,7,4.5,0,319,Visa Card
2024-11-14,Sunsilk Shampoo,Personal Care,60810.89,11150.82,11,4.0,0,302,bKash
2025-02-08,Vision TV,Electronics,38153.03,5389.93,3,2.6,0,54,Nagad
2024-11-05,Olympic Biscuit,Snacks,129758.0,44155.94,14,5.0,0,70,Nagad
2025-03-27,Bashundhara Tissue,Household,149841.26,32316.62,13,4.5,0,467,bKash
2024-11-28,Pran Mango Juice,Beverages,55631.61,11419.27,7,2.9,0,268,bKash
2024-01-04,Square Toiletries Lotion,Personal Care,109487.57,10888.49,20,3.0,0,82,bKash
2024-02-04,Lux Soap,Personal Care,26793.37,7020.96,7,2.6,0,247,Mastercard
2024-09-03,Dettol Handwash,Personal Care,8321.12,1010.14,11,4.7,0,65,Rocket
2025-04-06,Walton Fan,Electronics,23866.12,7153.66,2,2.7,0,353,Visa Card
2024-11-15,Easy Fashion Shirt,Fashion,180682.07,24971.03,19,3.5,0,20,Visa Card
2024-01-29,Walton Fan,Electronics,21535.26,6643.54,6,4.3,0,434,Cash
2024-01-21,Fresh Soybean Oil,Groceries,140818.43,38544.68,15,3.8,1,253,bKash
2024-05-02,Bata School Shoe,Fashion,28824.9,9565.37,4,4.1,0,347,Nagad
2024-03-09,Easy Fashion Shirt,Fashion,27489.66,3971.11,7,4.8,0,266,Nagad
2024-12-08,Sunsilk Shampoo,Personal Care,13090.97,3762.88,19,4.4,0,179,Nagad
2024-09-14,Teer Atta,Groceries,169315.21,26922.24,13,2.9,1,70,Mastercard
2024-12-09,Teer Atta,Groceries,45758.53,15864.22,20,2.5,1,425,Nagad
2024-08-26,ACI Salt,Groceries,66567.61,8580.52,16,2.8,0,368,Visa Card
2024-08-16,Fresh Soybean Oil,Groceries,154059.04,36466.48,16,4.8,0,306,Mastercard
2024-02-02,Fresh Milk,Dairy,34443.68,8421.2,6,4.3,1,71,Visa Card
2024-12-10,RFL Chair,Furniture,7184.15,671.73,1,2.8,0,275,Mastercard
2024-05-19,Vision TV,Electronics,74275.18,18134.51,7,2.5,0,348,bKash
2024-08-24,Bombay Sweets Chanachur,Snacks,41257.97,11533.53,8,3.4,0,174,Cash
2024-01-27,Lux Soap,Personal Care,12852.52,3325.62,4,3.8,0,405,Mastercard
2024-07-23,Square Toiletries Lotion,Personal Care,15635.91,4127.05,3,4.3,1,396,Rocket
2024-02-08,Sunsilk Shampoo,Personal Care,125042.25,27590.11,10,3.6,1,498,Nagad
2025-02-10,Navana Helmet,Automotive,132037.05,20055.55,12,3.2,0,475,Rocket
2024-11-04,Singer Rice Cooker,Electronics,15575.82,4264.08,4,3.6,0,46,Nagad
2024-03-13,Lux Soap,Personal Care,60273.55,21077.24,12,4.3,0,57,Cash
2025-03-08,Kazi Farms Chicken,Frozen Food,25920.41,5929.09,2,3.4,0,326,Nagad
2024-02-24,Pran Mango Juice,Beverages,88471.73,21858.37,13,4.1,1,207,Cash
2024-03-10,Minister Blender,Electronics,30478.92,6410.12,4,4.2,0,154,Mastercard
2024-12-26,Lux Soap,Personal Care,157805.58,51208.13,11,4.0,1,428,Mastercard
2025-02-13,Bashundhara Tissue,Household,14728.01,3230.56,1,4.7,0,483,bKash
2024-11-11,Aarong Panjabi,Fashion,599.76,168.89,4,4.7,0,77,Visa Card
2025-04-20,Pran Noodles,Groceries,38710.1,3607.19,4,3.7,0,175,Visa Card
2024-10-27,Fresh Milk,Dairy,118990.49,12265.1,14,4.6,1,203,Nagad
2025-04-30,Vision TV,Electronics,135924.66,14972.84,17,4.4,1,14,Mastercard
2025-03-15,Pran Noodles,Groceries,173744.89,24618.4,18,2.6,1,135,bKash
2024-03-08,Dettol Handwash,Personal Care,76255.91,26206.99,6,3.2,0,100,Visa Card
2024-11-19,Akij Cement,Construction,208642.39,36683.64,16,3.6,0,399,bKash
2025-03-16,RFL Chair,Furniture,55356.39,16370.32,4,2.8,0,500,Cash
2024-02-23,Navana Helmet,Automotive,61492.42,19885.21,9,4.2,0,148,bKash
2024-01-24,Pran Mango Juice,Beverages,18218.71,2297.63,5,3.5,0,221,Visa Card
2025-03-17,ACI Salt,Groceries,35105.41,6378.4,18,2.9,0,346,Visa Card
2024-12-29,Navana Helmet,Automotive,57071.7,8777.21,12,2.8,1,478,Rocket
2025-01-07,Walton Fan,Electronics,178163.39,16852.06,14,2.9,0,308,Nagad
2024-03-22,Easy Fashion Shirt,Fashion,309103.56,68035.32,20,3.4,0,433,Nagad
2024-01-21,Akij Cement,Construction,20242.32,2752.75,20,3.4,0,492,Nagad
2024-08-16,Dettol Handwash,Personal Care,11897.71,2627.21,13,4.6,1,315,Cash
2025-04-02,Pran Mango Juice,Beverages,58943.13,18346.71,20,3.9,1,107,Visa Card
2024-08-12,RFL Chair,Furniture,22463.84,2834.85,9,4.8,1,398,Mastercard
2024-07-14,Fresh Milk,Dairy,55098.68,13194.88,12,4.5,1,191,Rocket
2024-04-03,Lux Soap,Personal Care,205154.9,51302.54,18,2.6,0,262,Nagad
2025-01-02,Teer Atta,Groceries,14848.08,2728.32,3,3.8,1,183,bKash
2024-02-17,ACI Salt,Groceries,72185.81,8375.9,17,2.7,0,240,Mastercard
2024-01-26,Square Toiletries Lotion,Personal Care,46887.26,6983.07,4,3.8,0,21,Rocket
2025-05-15,Bashundhara Tissue,Household,141529.36,16189.21,10,3.4,0,381,Mastercard
2024-07-16,Dettol Handwash,Personal Care,7309.92,1202.89,15,3.6,1,193,bKash
2024-02-17,Walton Fridge,Electronics,102469.07,25836.14,11,4.9,0,447,Rocket
2024-04-12,Fresh Milk,Dairy,99999.19,16945.92,7,3.5,1,384,Rocket
2024-01-21,Navana Helmet,Automotive,33860.43,5247.96,3,4.8,0,496,Visa Card
2025-03-10,ACI Salt,Groceries,141112.76,38383.23,15,3.8,0,12,Mastercard
2024-11-16,Aarong Panjabi,Fashion,144731.56,26695.81,17,3.4,0,116,Visa Card
2025-01-06,Teer Atta,Groceries,175659.59,32887.48,14,4.6,0,479,Cash
2024-09-04,Bashundhara Tissue,Household,100139.19,29304.64,7,4.5,0,16,Rocket
2024-09-21,Lux Soap,Personal Care,94606.06,26461.41,13,5.0,0,254,Rocket
2024-06-01,Square Toiletries Lotion,Personal Care,7496.25,2146.86,4,3.8,0,161,Nagad
2025-03-06,Bombay Sweets Chanachur,Snacks,112358.01,9659.34,11,3.2,0,195,Nagad
2025-02-10,Fresh Soybean Oil,Groceries,3264.19,829.32,1,3.2,0,62,Nagad
2024-10-29,Bashundhara Tissue,Household,17831.85,4516.53,17,3.0,0,75,Rocket
2024-02-01,Dettol Handwash,Personal Care,108626.51,32665.06,8,3.3,0,125,Visa Card
2024-12-20,Fresh Soybean Oil,Groceries,57700.95,12487.89,9,2.7,1,76,Nagad
2024-09-24,Sunsilk Shampoo,Personal Care,38340.13,13185.68,3,5.0,0,417,bKash
2025-03-12,Fresh Soybean Oil,Groceries,659.31,207.51,1,4.6,0,95,Rocket
2024-01-30,Easy Fashion Shirt,Fashion,37320.02,8814.83,18,4.9,0,335,Visa Card
2024-08-24,Navana Helmet,Automotive,91422.23,12685.68,17,2.7,0,205,Nagad
2024-02-06,Minister Blender,Electronics,14287.65,2265.21,14,3.2,0,134,bKash
2024-03-01,Sunsilk Shampoo,Personal Care,67723.25,9615.9,13,4.8,0,98,bKash
2024-02-10,Easy Fashion Shirt,Fashion,88105.25,28339.43,7,2.9,0,394,Rocket
2024-09-10,Dettol Handwash,Personal Care,68511.66,18662.51,8,3.9,0,349,Rocket
2024-03-29,Bombay Sweets Chanachur,Snacks,42267.44,12641.31,4,3.7,1,296,Visa Card
2024-10-10,Minister Blender,Electronics,56688.35,14184.7,10,4.2,0,221,Cash
2024-02-02,Fresh Milk,Dairy,219835.13,20825.37,20,4.8,0,126,Mastercard
2024-03-07,Dettol Handwash,Personal Care,76430.34,20993.89,11,4.6,1,418,bKash
2024-11-12,Bata School Shoe,Fashion,118016.58,21965.27,12,4.1,0,219,Mastercard
2025-02-20,Lux Soap,Personal Care,64091.44,21154.12,5,4.4,0,489,Nagad
2024-08-06,Akij Cement,Construction,128816.44,38845.16,14,3.0,1,82,Rocket
2024-04-09,Lux Soap,Personal Care,83534.3,15048.44,19,4.8,0,282,Nagad
2024-06-06,Pran Mango Juice,Beverages,5067.61,1605.62,1,4.9,0,309,Mastercard
2024-06-20,Dettol Handwash,Personal Care,193403.06,55160.27,19,3.4,0,58,Rocket
2024-06-18,Pran Mango Juice,Beverages,5988.91,1264.27,1,4.2,1,35,Visa Card
2024-05-09,Navana Helmet,Automotive,14429.9,1947.36,16,3.6,0,480,Nagad
2024-07-07,Walton Fridge,Electronics,97476.97,28245.69,7,3.4,1,388,Mastercard
2024-04-12,Singer Rice Cooker,Electronics,11997.28,3886.71,5,2.5,0,479,Rocket
2024-05-13,Vision TV,Electronics,76719.87,12949.81,10,3.8,0,348,Cash
2024-09-28,Sunsilk Shampoo,Personal Care,154154.13,34048.35,13,4.8,0,402,bKash
2024-03-27,ACI Salt,Groceries,9211.41,1459.16,13,3.7,1,69,Mastercard
2024-11-15,Kazi Farms Chicken,Frozen Food,117165.94,39381.2,9,3.1,0,463,Mastercard
2024-03-06,Kazi Farms Chicken,Frozen Food,94078.52,11533.83,18,3.8,0,51,bKash
2024-04-02,Navana Helmet,Automotive,14533.76,1628.22,1,3.2,0,283,Visa Card
2024-03-12,Bashundhara Tissue,Household,88370.4,20124.03,13,3.9,0,417,Nagad
2024-05-16,Akij Cement,Construction,126305.67,41188.35,12,3.8,0,196,Nagad
2025-01-27,Minister Blender,Electronics,35515.77,6433.07,3,2.8,0,95,Mastercard
2024-11-14,Teer Atta,Groceries,180185.43,17420.17,15,3.4,0,234,Nagad
2024-06-29,Bata School Shoe,Fashion,64278.72,18977.96,13,3.4,0,449,Nagad
2024-07-20,Kazi Farms Chicken,Frozen Food,88418.0,12449.19,12,4.6,0,355,Rocket
2024-10-23,Lux Soap,Personal Care,12566.03,2745.33,2,3.0,0,161,Mastercard
2024-10-06,Olympic Biscuit,Snacks,160296.63,17818.54,10,2.8,0,392,Visa Card
2024-10-13,Teer Atta,Groceries,9151.21,1450.89,1,5.0,0,26,bKash
2024-02-28,Olympic Biscuit,Snacks,66976.71,15131.31,15,4.0,0,409,Rocket
2024-10-09,Akij Cement,Construction,177541.18,39545.18,18,3.1,0,169,Mastercard
2025-01-23,RFL Chair,Furniture,118605.77,36620.64,11,3.0,0,258,Cash
2024-05-15,Minister Blender,Electronics,140876.59,29974.61,17,3.1,0,320,Mastercard
2024-11-15,Kazi Farms Chicken,Frozen Food,180839.91,43260.12,14,2.8,0,139,Nagad
2024-07-02,Square Toiletries Lotion,Personal Care,120614.51,31941.63,11,2.7,0,377,Visa Card
2025-01-03,Minister Blender,Electronics,33454.03,11654.62,3,3.3,0,36,Rocket
2024-06-10,Fresh Soybean Oil,Groceries,143451.19,49313.66,18,2.9,0,325,Mastercard
2025-03-07,Teer Atta,Groceries,105537.0,16654.03,16,3.2,1,49,Mastercard
2024-09-07,Bata School Shoe,Fashion,1882.61,583.55,1,4.1,0,333,bKash
2024-12-05,Singer Rice Cooker,Electronics,214805.65,45446.3,17,2.8,1,87,bKash
2024-12-22,Dettol Handwash,Personal Care,141333.3,11444.07,18,3.8,0,263,Rocket
2025-01-08,Pran Noodles,Groceries,331752.01,34988.98,19,3.2,0,367,Rocket
2024-07-14,Navana Helmet,Automotive,92352.34,13065.81,6,3.3,0,80,Visa Card
2024-01-10,Singer Rice Cooker,Electronics,62935.28,7346.31,18,4.6,0,160,Nagad
2024-01-08,Olympic Biscuit,Snacks,62758.98,5706.82,9,4.6,0,71,Nagad
2025-05-02,Akij Cement,Construction,276435.08,88675.8,20,4.0,1,27,Rocket
2024-11-07,Bashundhara Tissue,Household,3037.35,579.15,4,3.6,0,448,Cash
2024-05-19,Bata School Shoe,Fashion,107309.45,18874.94,10,3.9,1,179,Visa Card
2025-02-18,Easy Fashion Shirt,Fashion,4627.64,1055.81,1,3.0,0,153,Cash
2024-09-19,Walton Fan,Electronics,77731.04,7773.05,14,4.5,1,138,Cash
2024-11-27,Fresh Milk,Dairy,48496.49,16370.74,4,3.4,0,51,Nagad
2024-03-14,Sunsilk Shampoo,Personal Care,111437.85,19000.08,10,2.8,1,37,bKash
2024-11-06,Aarong Panjabi,Fashion,41874.85,7172.55,3,3.2,1,339,Visa Card
2024-09-10,Easy Fashion Shirt,Fashion,89413.33,14269.58,12,4.6,0,126,Rocket
2024-08-05,Teer Atta,Groceries,121696.74,39545.51,14,4.7,1,87,Visa Card
2024-01-27,ACI Salt,Groceries,131122.33,20529.87,10,3.8,0,385,Nagad
2025-04-05,Bashundhara Tissue,Household,52453.72,16459.82,8,3.4,0,320,Nagad
2025-05-15,Olympic Biscuit,Snacks,36272.9,4393.39,6,3.6,0,81,bKash
2025-05-05,Minister Blender,Electronics,13893.17,3797.81,1,4.7,1,414,Nagad
2024-02-04,Singer Rice Cooker,Electronics,198972.99,39334.86,12,4.3,0,240,Rocket
2024-12-06,Square Toiletries Lotion,Personal Care,62263.89,18358.75,5,3.7,0,49,Nagad
2024-11-30,Dettol Handwash,Personal Care,96294.08,11167.47,7,4.5,0,370,Nagad
2025-05-09,Navana Helmet,Automotive,13723.92,2563.5,3,4.2,0,292,Mastercard
2024-05-03,Aarong Panjabi,Fashion,57569.16,16995.88,4,2.6,0,59,Mastercard
2025-03-24,Fresh Milk,Dairy,207896.71,22264.63,20,4.2,0,337,Cash
2024-11-02,Teer Atta,Groceries,25317.78,5306.68,3,2.6,1,474,Nagad
2025-01-25,Pran Mango Juice,Beverages,62242.71,14627.77,19,4.8,0,51,Nagad
2025-03-20,Olympic Biscuit,Snacks,125568.1,14389.64,9,2.8,0,180,Rocket
2024-11-28,Teer Atta,Groceries,3387.94,718.53,1,4.5,1,436,Nagad
2024-12-05,Aarong Panjabi,Fashion,4813.72,781.7,5,3.8,0,22,Cash
2024-04-27,Kazi Farms Chicken,Frozen Food,102346.74,23529.26,20,3.2,0,373,Mastercard
2025-01-13,Dettol Handwash,Personal Care,35533.96,3263.08,14,3.3,0,490,Rocket
2025-03-18,Walton Fan,Electronics,167877.36,47565.86,17,4.8,0,400,Rocket
2025-03-06,Pran Noodles,Groceries,62492.22,18563.91,10,3.4,0,329,Visa Card
2024-01-21,Pran Mango Juice,Beverages,13503.39,1775.63,2,3.2,0,229,bKash
2024-01-20,Navana Helmet,Automotive,70660.31,20357.16,8,3.9,1,342,Visa Card
2025-05-11,Sunsilk Shampoo,Personal Care,153707.16,21507.82,16,4.7,0,99,Visa Card
2025-05-07,Navana Helmet,Automotive,29548.49,9455.98,6,2.7,0,237,Visa Card
2024-07-10,Lux Soap,Personal Care,114365.63,22395.3,10,3.3,0,178,Visa Card
2024-03-22,Bombay Sweets Chanachur,Snacks,49419.92,11792.83,4,4.9,0,395,Visa Card
2024-12-01,Pran Noodles,Groceries,50128.9,10886.77,16,2.8,0,229,bKash
2024-03-30,Easy Fashion Shirt,Fashion,145791.33,41347.41,11,2.5,0,226,Visa Card
